user_id,variant,installed,signup,activated,purchase
2226,A,1,0,0,0
2227,A,1,1,0,0
2228,A,1,1,1,0
2229,A,1,1,1,1
2230,B,1,1,1,1
2231,B,1,1,1,1
2232,A,1,0,0,0
2233,B,1,0,0,0
2234,A,1,1,0,0
2235,A,1,0,0,0
2236,B,1,1,1,0
2237,A,1,1,0,0
2238,A,1,0,0,0
2239,B,1,1,1,1
2240,A,1,1,1,0
2241,A,1,1,1,1
2242,A,1,0,0,0
2243,A,1,0,0,0
2244,B,1,0,0,0
2245,B,1,1,1,0
2246,B,1,1,0,0
2247,A,1,0,0,0
2248,A,1,0,0,0
2249,B,1,1,1,0
2250,A,1,1,0,0
2251,A,1,0,0,0
2252,A,1,0,0,0
2253,A,1,1,1,0
2254,B,1,1,0,0
2255,B,1,0,0,0
2256,B,1,0,0,0
2257,A,1,0,0,0
2258,B,1,0,0,0
2259,B,1,1,1,1
2260,A,1,1,1,0
2261,A,1,0,0,0
2262,B,1,0,0,0
2263,B,1,0,0,0
2264,B,1,1,0,0
2265,B,1,1,0,0
2266,A,1,1,1,0
2267,B,1,0,0,0
2268,B,1,1,0,0
2269,A,1,1,0,0
2270,B,1,1,1,0
2271,A,1,0,0,0
2272,A,1,0,0,0
2273,A,1,0,0,0
2274,B,1,0,0,0
2275,B,1,1,0,0
2276,A,1,1,1,1
2277,B,1,1,1,0
2278,B,1,1,0,0
2279,A,1,0,0,0
2280,A,1,0,0,0
2281,B,1,1,1,1
2282,A,1,0,0,0
2283,B,1,1,0,0
2284,B,1,1,0,0
2285,B,1,1,1,0
2286,B,1,1,0,0
2287,A,1,1,1,1
2288,A,1,1,1,0
2289,A,1,0,0,0
2290,A,1,0,0,0
2291,B,1,1,1,0
2292,B,1,0,0,0
2293,A,1,0,0,0
2294,B,1,1,1,0
2295,B,1,1,1,0
2296,B,1,1,1,1
2297,A,1,0,0,0
2298,A,1,1,1,0
2299,A,1,0,0,0
2300,B,1,0,0,0
2301,A,1,0,0,0
2302,A,1,0,0,0
2303,A,1,1,1,1
2304,A,1,0,0,0
2305,A,1,1,1,0
2306,A,1,1,0,0
2307,B,1,1,0,0
2308,B,1,0,0,0
2309,A,1,0,0,0
2310,A,1,1,1,1
2311,B,1,1,1,0
2312,B,1,0,0,0
2313,A,1,0,0,0
2314,A,1,1,0,0
2315,A,1,1,0,0
2316,A,1,1,0,0
2317,B,1,0,0,0
2318,A,1,1,1,0
2319,A,1,1,1,0
2320,A,1,0,0,0
2321,A,1,0,0,0
2322,B,1,1,0,0
2323,B,1,1,0,0
2324,B,1,1,1,0
2325,A,1,1,1,0
2326,A,1,0,0,0
2327,B,1,0,0,0
2328,A,1,0,0,0
2329,A,1,0,0,0
2330,B,1,1,0,0
2331,B,1,0,0,0
2332,B,1,0,0,0
2333,B,1,0,0,0
2334,A,1,0,0,0
2335,A,1,1,1,1
2336,B,1,1,1,0
2337,A,1,0,0,0
2338,B,1,1,1,1
2339,B,1,1,0,0
2340,A,1,0,0,0
2341,B,1,0,0,0
2342,A,1,1,0,0
2343,A,1,0,0,0
2344,A,1,0,0,0
2345,A,1,0,0,0
2346,B,1,1,1,1
2347,A,1,1,0,0
2348,B,1,1,1,1
2349,B,1,0,0,0
2350,B,1,1,1,0
2351,B,1,0,0,0
2352,A,1,0,0,0
2353,A,1,1,1,1
2354,B,1,1,1,0
2355,B,1,0,0,0
2356,A,1,0,0,0
2357,B,1,1,1,0
2358,A,1,1,1,0
2359,B,1,0,0,0
2360,A,1,1,1,1
2361,B,1,0,0,0
2362,B,1,0,0,0
2363,A,1,0,0,0
2364,B,1,1,0,0
2365,B,1,1,0,0
2366,A,1,1,1,0
2367,B,1,1,1,0
2368,A,1,0,0,0
2369,A,1,1,0,0
2370,B,1,0,0,0
2371,B,1,1,1,0
2372,B,1,1,1,0
2373,B,1,1,1,0
2374,B,1,1,1,1
2375,B,1,1,1,1
2376,B,1,0,0,0
2377,A,1,1,1,0
2378,B,1,0,0,0
2379,A,1,0,0,0
2380,B,1,0,0,0
2381,B,1,1,1,1
2382,A,1,0,0,0
2383,B,1,0,0,0
2384,B,1,1,0,0
2385,A,1,0,0,0
2386,B,1,0,0,0
2387,B,1,1,0,0
2388,B,1,0,0,0
2389,A,1,0,0,0
2390,B,1,0,0,0
2391,B,1,1,0,0
2392,B,1,1,1,0
2393,B,1,0,0,0
2394,A,1,0,0,0
2395,A,1,0,0,0
2396,B,1,1,1,0
2397,B,1,1,0,0
2398,A,1,0,0,0
2399,A,1,0,0,0
2400,B,1,0,0,0
2401,A,1,0,0,0
2402,B,1,1,1,0
2403,A,1,0,0,0
2404,A,1,0,0,0
2405,A,1,1,0,0
2406,A,1,0,0,0
2407,B,1,0,0,0
2408,A,1,0,0,0
2409,A,1,1,1,0
2410,B,1,1,1,0
2411,A,1,1,1,0
2412,A,1,1,0,0
2413,B,1,1,1,1
2414,A,1,0,0,0
2415,B,1,1,1,0
2416,B,1,0,0,0
2417,B,1,1,1,1
2418,B,1,1,1,0
2419,A,1,1,1,1
2420,B,1,1,1,0
2421,A,1,1,1,1
2422,A,1,1,0,0
2423,A,1,1,1,1
2424,A,1,1,1,0
2425,A,1,0,0,0
2426,A,1,0,0,0
2427,A,1,0,0,0
2428,A,1,0,0,0
2429,A,1,1,0,0
2430,A,1,1,0,0
2431,B,1,1,0,0
2432,B,1,1,1,0
2433,B,1,0,0,0
2434,A,1,0,0,0
2435,B,1,1,1,0
2436,B,1,1,1,1
2437,B,1,0,0,0
2438,A,1,1,0,0
2439,A,1,1,0,0
2440,A,1,1,0,0
2441,A,1,0,0,0
2442,B,1,1,1,0
2443,B,1,0,0,0
2444,B,1,1,0,0
2445,B,1,0,0,0
2446,A,1,1,1,1
2447,A,1,1,1,0
2448,A,1,1,1,0
2449,B,1,0,0,0
2450,A,1,1,1,0
2451,A,1,0,0,0
2452,B,1,1,0,0
2453,B,1,1,1,1
2454,A,1,1,1,0
2455,A,1,0,0,0
2456,A,1,1,1,1
2457,A,1,0,0,0
2458,A,1,1,0,0
2459,A,1,0,0,0
2460,B,1,0,0,0
2461,B,1,1,1,0
2462,B,1,1,1,1
2463,A,1,0,0,0
2464,B,1,0,0,0
2465,A,1,0,0,0
2466,A,1,0,0,0
2467,B,1,0,0,0
2468,A,1,1,1,0
2469,A,1,1,0,0
2470,B,1,1,1,0
2471,B,1,1,1,1
2472,B,1,0,0,0
2473,A,1,1,0,0
2474,B,1,0,0,0
2475,B,1,1,1,0
2476,A,1,0,0,0
2477,B,1,1,1,0
2478,B,1,1,0,0
2479,B,1,1,0,0
2480,A,1,0,0,0
2481,A,1,1,1,0
2482,A,1,0,0,0
2483,A,1,1,1,1
2484,B,1,0,0,0
2485,A,1,1,0,0
2486,A,1,0,0,0
2487,B,1,0,0,0
2488,B,1,0,0,0
2489,B,1,0,0,0
2490,A,1,1,0,0
2491,A,1,1,1,1
2492,A,1,1,1,0
2493,B,1,1,1,0
2494,B,1,0,0,0
2495,A,1,0,0,0
2496,B,1,0,0,0
2497,B,1,1,0,0
2498,B,1,1,0,0
2499,A,1,1,1,0
2500,B,1,1,1,0
2501,B,1,1,1,0
2502,A,1,0,0,0
2503,A,1,1,1,0
2504,B,1,1,1,0
2505,B,1,0,0,0
2506,A,1,0,0,0
2507,A,1,1,1,0
2508,B,1,0,0,0
2509,B,1,1,0,0
2510,B,1,1,0,0
2511,B,1,1,0,0
2512,A,1,1,0,0
2513,B,1,1,0,0
2514,B,1,0,0,0
2515,A,1,0,0,0
2516,B,1,1,1,1
2517,A,1,0,0,0
2518,B,1,1,1,1
2519,B,1,1,1,0
2520,A,1,1,1,0
2521,A,1,1,1,0
2522,B,1,1,1,1
2523,B,1,0,0,0
2524,B,1,0,0,0
2525,A,1,1,0,0
2526,B,1,1,1,1
2527,A,1,0,0,0
2528,A,1,0,0,0
2529,B,1,0,0,0
2530,A,1,0,0,0
2531,B,1,1,1,0
2532,B,1,1,0,0
2533,B,1,1,0,0
2534,B,1,0,0,0
2535,B,1,1,0,0
2536,A,1,0,0,0
2537,A,1,1,0,0
2538,B,1,0,0,0
2539,B,1,0,0,0
2540,A,1,1,1,0
2541,A,1,1,0,0
2542,A,1,1,1,0
2543,A,1,0,0,0
2544,B,1,0,0,0
2545,B,1,0,0,0
2546,A,1,1,1,0
2547,B,1,1,1,0
2548,A,1,1,1,0
2549,B,1,1,0,0
2550,A,1,1,0,0
2551,B,1,1,0,0
2552,A,1,1,1,1
2553,A,1,0,0,0
2554,B,1,1,1,1
2555,A,1,0,0,0
2556,B,1,0,0,0
2557,B,1,1,1,0
2558,A,1,0,0,0
2559,B,1,1,1,0
2560,B,1,1,1,0
2561,B,1,0,0,0
2562,B,1,0,0,0
2563,B,1,1,1,0
2564,A,1,0,0,0
2565,B,1,0,0,0
2566,B,1,1,0,0
2567,B,1,1,0,0
2568,B,1,1,0,0
2569,B,1,0,0,0
2570,A,1,0,0,0
2571,B,1,1,0,0
2572,A,1,1,0,0
2573,A,1,0,0,0
2574,A,1,0,0,0
2575,A,1,1,0,0
2576,B,1,1,1,0
2577,A,1,1,1,0
2578,A,1,0,0,0
2579,B,1,1,1,0
2580,B,1,1,0,0
2581,B,1,1,1,0
2582,A,1,0,0,0
2583,B,1,0,0,0
2584,B,1,1,1,0
2585,A,1,0,0,0
2586,B,1,1,1,0
2587,B,1,0,0,0
2588,B,1,1,1,0
2589,B,1,1,0,0
2590,A,1,0,0,0
2591,B,1,1,1,0
2592,B,1,1,1,0
2593,A,1,1,1,0
2594,B,1,1,0,0
2595,A,1,0,0,0
2596,B,1,1,1,0
2597,A,1,1,1,0
2598,A,1,0,0,0
2599,A,1,0,0,0
2600,A,1,0,0,0
2601,B,1,1,0,0
2602,A,1,1,1,0
2603,B,1,1,0,0
2604,A,1,0,0,0
2605,A,1,0,0,0
2606,A,1,0,0,0
2607,B,1,1,1,0
2608,A,1,0,0,0
2609,B,1,0,0,0
2610,B,1,0,0,0
2611,B,1,0,0,0
2612,B,1,0,0,0
2613,B,1,0,0,0
2614,B,1,0,0,0
2615,B,1,1,1,0
2616,B,1,0,0,0
2617,B,1,1,1,0
2618,A,1,0,0,0
2619,A,1,1,1,0
2620,A,1,0,0,0
2621,A,1,0,0,0
2622,A,1,1,1,0
2623,B,1,1,0,0
2624,B,1,1,0,0
2625,B,1,0,0,0
2626,B,1,0,0,0
2627,B,1,1,1,0
2628,B,1,1,0,0
2629,B,1,1,1,1
2630,A,1,1,0,0
2631,A,1,1,0,0
2632,A,1,1,1,1
2633,A,1,0,0,0
2634,B,1,1,1,0
2635,B,1,0,0,0
2636,B,1,1,1,0
2637,A,1,1,1,0
2638,B,1,1,1,0
2639,B,1,0,0,0
2640,B,1,0,0,0
2641,A,1,1,1,1
2642,B,1,1,1,1
2643,A,1,1,0,0
2644,A,1,1,1,0
2645,A,1,0,0,0
2646,A,1,1,0,0
2647,B,1,0,0,0
2648,A,1,1,1,1
2649,A,1,1,0,0
2650,B,1,1,1,0
2651,B,1,1,0,0
2652,A,1,0,0,0
2653,B,1,0,0,0
2654,A,1,1,1,0
2655,A,1,1,0,0
2656,A,1,0,0,0
2657,A,1,0,0,0
2658,B,1,0,0,0
2659,A,1,0,0,0
2660,B,1,1,0,0
2661,B,1,0,0,0
2662,B,1,1,1,0
2663,B,1,1,1,0
2664,A,1,0,0,0
2665,B,1,1,0,0
2666,A,1,1,1,0
2667,B,1,1,1,0
2668,B,1,1,1,0
2669,A,1,0,0,0
2670,A,1,1,1,1
2671,A,1,0,0,0
2672,B,1,1,1,0
2673,B,1,1,1,1
2674,A,1,0,0,0
2675,A,1,0,0,0
2676,A,1,1,1,1
2677,A,1,1,0,0
2678,B,1,1,1,0
2679,A,1,1,1,0
2680,A,1,1,0,0
2681,A,1,0,0,0
2682,A,1,1,1,0
2683,B,1,1,1,1
2684,A,1,1,1,0
2685,B,1,0,0,0
2686,A,1,1,1,0
2687,A,1,1,0,0
2688,B,1,1,0,0
2689,A,1,1,1,0
2690,B,1,1,1,0
2691,B,1,1,1,1
2692,A,1,1,1,0
2693,B,1,0,0,0
2694,B,1,0,0,0
2695,B,1,1,1,0
2696,B,1,0,0,0
2697,B,1,0,0,0
2698,B,1,1,0,0
2699,B,1,1,1,0
2700,B,1,1,1,0
2701,A,1,0,0,0
2702,A,1,1,1,0
2703,B,1,0,0,0
2704,A,1,1,1,0
2705,B,1,0,0,0
2706,B,1,1,1,0
2707,A,1,1,0,0
2708,B,1,1,1,1
2709,B,1,0,0,0
2710,B,1,1,1,0
2711,B,1,0,0,0
2712,A,1,0,0,0
2713,B,1,1,1,1
2714,B,1,0,0,0
2715,B,1,1,0,0
2716,A,1,1,0,0
2717,B,1,1,1,1
2718,A,1,1,1,0
2719,A,1,0,0,0
2720,B,1,1,1,0
2721,B,1,1,0,0
2722,A,1,0,0,0
2723,B,1,1,0,0
2724,A,1,0,0,0
2725,A,1,0,0,0
2726,B,1,1,1,0
2727,B,1,1,0,0
2728,A,1,1,0,0
2729,A,1,0,0,0
2730,A,1,1,1,1
2731,A,1,1,1,0
2732,B,1,1,1,0
2733,B,1,0,0,0
2734,B,1,1,1,0
2735,B,1,1,0,0
2736,B,1,1,1,0
2737,A,1,1,0,0
2738,B,1,0,0,0
2739,B,1,1,0,0
2740,B,1,1,1,0
2741,B,1,0,0,0
2742,B,1,1,1,0
2743,A,1,1,1,0
2744,A,1,1,1,1
2745,A,1,1,1,0
2746,B,1,1,0,0
2747,A,1,1,1,1
2748,A,1,1,0,0
2749,B,1,1,0,0
2750,B,1,1,1,0
2751,B,1,1,0,0
2752,A,1,1,1,0
2753,A,1,1,1,0
2754,B,1,1,1,1
2755,B,1,0,0,0
2756,A,1,0,0,0
2757,A,1,0,0,0
2758,B,1,1,1,0
2759,B,1,1,0,0
2760,A,1,1,1,0
2761,B,1,1,0,0
2762,A,1,1,0,0
2763,A,1,1,0,0
2764,A,1,0,0,0
2765,A,1,1,0,0
2766,B,1,1,1,0
2767,B,1,1,1,0
2768,A,1,0,0,0
2769,A,1,1,1,0
2770,A,1,0,0,0
2771,A,1,0,0,0
2772,A,1,0,0,0
2773,B,1,1,0,0
2774,B,1,0,0,0
2775,B,1,1,0,0
2776,B,1,1,1,0
2777,A,1,0,0,0
2778,A,1,0,0,0
2779,A,1,1,1,0
2780,A,1,0,0,0
2781,A,1,1,1,1
2782,B,1,1,1,1
2783,A,1,0,0,0
2784,B,1,0,0,0
2785,B,1,1,1,0
2786,B,1,0,0,0
2787,B,1,0,0,0
2788,A,1,0,0,0
2789,B,1,1,1,1
2790,B,1,0,0,0
2791,B,1,1,1,0
2792,A,1,0,0,0
2793,A,1,0,0,0
2794,A,1,0,0,0
2795,B,1,0,0,0
2796,B,1,1,0,0
2797,A,1,0,0,0
2798,B,1,0,0,0
2799,A,1,0,0,0
2800,A,1,0,0,0
2801,B,1,0,0,0
2802,B,1,1,0,0
2803,B,1,0,0,0
2804,B,1,0,0,0
2805,A,1,0,0,0
2806,A,1,1,0,0
2807,A,1,0,0,0
2808,A,1,0,0,0
2809,A,1,1,0,0
2810,B,1,0,0,0
2811,A,1,0,0,0
2812,A,1,1,1,0
2813,A,1,1,0,0
2814,B,1,0,0,0
2815,B,1,1,0,0
2816,B,1,1,1,1
2817,B,1,1,1,0
2818,A,1,1,1,0
2819,A,1,0,0,0
2820,B,1,1,1,0
2821,B,1,1,1,1
2822,A,1,0,0,0
2823,A,1,0,0,0
2824,B,1,0,0,0
2825,B,1,1,1,0
2826,B,1,1,1,0
2827,B,1,1,1,0
2828,A,1,0,0,0
2829,A,1,0,0,0
2830,A,1,1,0,0
2831,B,1,1,0,0
2832,B,1,1,1,1
2833,A,1,0,0,0
2834,A,1,0,0,0
2835,A,1,1,1,0
2836,A,1,1,0,0
2837,B,1,1,1,0
2838,A,1,1,1,0
2839,A,1,1,1,0
2840,A,1,0,0,0
2841,A,1,1,1,1
2842,A,1,1,1,0
2843,A,1,0,0,0
2844,A,1,0,0,0
2845,B,1,0,0,0
2846,B,1,1,1,1
2847,B,1,1,1,0
2848,B,1,1,0,0
2849,A,1,0,0,0
2850,B,1,0,0,0
2851,B,1,0,0,0
2852,A,1,1,0,0
2853,A,1,0,0,0
2854,B,1,1,0,0
2855,B,1,1,1,0
2856,A,1,0,0,0
2857,B,1,1,0,0
2858,A,1,1,1,1
2859,A,1,1,1,0
2860,A,1,0,0,0
2861,A,1,1,0,0
2862,B,1,1,0,0
2863,A,1,1,0,0
2864,A,1,1,0,0
2865,B,1,1,1,1
2866,A,1,1,1,0
2867,B,1,0,0,0
2868,B,1,1,1,0
2869,B,1,0,0,0
2870,A,1,0,0,0
2871,B,1,1,1,0
2872,B,1,1,0,0
2873,A,1,0,0,0
2874,B,1,0,0,0
2875,B,1,1,0,0
2876,B,1,0,0,0
2877,B,1,1,1,1
2878,B,1,1,1,1
2879,A,1,1,0,0
2880,B,1,1,0,0
2881,B,1,1,0,0
2882,A,1,1,0,0
2883,A,1,0,0,0
2884,A,1,0,0,0
2885,B,1,0,0,0
2886,A,1,1,1,0
2887,B,1,1,1,0
2888,B,1,0,0,0
2889,A,1,1,0,0
2890,A,1,1,0,0
2891,B,1,1,0,0
2892,A,1,1,1,1
2893,B,1,0,0,0
2894,A,1,1,1,1
2895,A,1,1,1,1
2896,A,1,0,0,0
2897,B,1,1,1,0
2898,A,1,0,0,0
2899,B,1,1,1,0
2900,B,1,0,0,0
2901,B,1,1,1,0
2902,B,1,0,0,0
2903,A,1,1,1,1
2904,B,1,1,1,0
2905,B,1,1,0,0
2906,A,1,1,1,0
2907,B,1,0,0,0
2908,A,1,0,0,0
2909,B,1,1,1,0
2910,A,1,1,1,0
2911,B,1,0,0,0
2912,A,1,0,0,0
2913,B,1,0,0,0
2914,B,1,1,1,0
2915,A,1,0,0,0
2916,A,1,0,0,0
2917,A,1,0,0,0
2918,A,1,0,0,0
2919,B,1,1,1,0
2920,B,1,1,1,0
2921,A,1,0,0,0
2922,B,1,1,1,0
2923,A,1,1,1,0
2924,A,1,0,0,0
2925,B,1,1,0,0
2926,B,1,1,0,0
2927,B,1,0,0,0
2928,B,1,1,0,0
2929,B,1,0,0,0
2930,B,1,0,0,0
2931,B,1,0,0,0
2932,A,1,0,0,0
2933,A,1,1,1,0
2934,A,1,0,0,0
2935,A,1,1,0,0
2936,A,1,1,1,0
2937,B,1,1,1,1
2938,A,1,1,1,0
2939,A,1,0,0,0
2940,A,1,1,1,0
2941,A,1,0,0,0
2942,A,1,0,0,0
2943,A,1,0,0,0
2944,A,1,1,0,0
2945,B,1,1,1,0
2946,B,1,1,0,0
2947,A,1,0,0,0
2948,B,1,0,0,0
2949,B,1,1,1,0
2950,B,1,1,0,0
2951,B,1,1,0,0
2952,A,1,0,0,0
2953,B,1,1,0,0
2954,B,1,1,0,0
2955,B,1,0,0,0
2956,A,1,0,0,0
2957,A,1,0,0,0
2958,A,1,0,0,0
2959,A,1,1,1,0
2960,A,1,1,1,0
2961,A,1,1,1,0
2962,A,1,0,0,0
2963,B,1,1,0,0
2964,B,1,1,0,0
2965,B,1,1,1,1
2966,A,1,1,1,0
2967,A,1,1,1,1
2968,A,1,1,1,0
2969,A,1,1,0,0
2970,A,1,0,0,0
2971,B,1,0,0,0
2972,B,1,1,0,0
2973,A,1,0,0,0
2974,A,1,1,1,0
2975,A,1,0,0,0
2976,A,1,0,0,0
2977,B,1,1,1,1
2978,A,1,1,1,0
2979,A,1,1,1,1
2980,A,1,0,0,0
2981,A,1,1,1,0
2982,B,1,1,0,0
2983,A,1,0,0,0
2984,A,1,1,1,1
2985,B,1,0,0,0
2986,B,1,0,0,0
2987,B,1,1,1,1
2988,A,1,1,0,0
2989,A,1,1,1,0
2990,B,1,0,0,0
2991,B,1,1,1,0
2992,B,1,0,0,0
2993,B,1,1,1,0
2994,B,1,1,1,0
2995,B,1,1,1,0
2996,A,1,0,0,0
2997,A,1,1,1,0
2998,A,1,1,1,0
2999,B,1,1,1,0
3000,B,1,0,0,0
3001,B,1,1,1,1
3002,B,1,1,1,0
3003,B,1,1,0,0
3004,B,1,1,1,1
3005,A,1,0,0,0
3006,A,1,0,0,0
3007,B,1,1,1,1
3008,A,1,0,0,0
3009,B,1,1,0,0
3010,A,1,0,0,0
3011,B,1,1,1,0
3012,B,1,0,0,0
3013,A,1,1,1,1
3014,A,1,1,1,1
3015,B,1,1,1,0
3016,B,1,0,0,0
3017,A,1,1,1,0
3018,A,1,1,1,0
3019,B,1,1,0,0
3020,A,1,1,0,0
3021,B,1,0,0,0
3022,B,1,1,0,0
3023,B,1,0,0,0
3024,B,1,1,1,1
3025,A,1,1,1,0
3026,A,1,0,0,0
3027,A,1,1,1,1
3028,A,1,0,0,0
3029,A,1,0,0,0
3030,A,1,0,0,0
3031,A,1,1,0,0
3032,B,1,1,0,0
3033,A,1,1,0,0
3034,A,1,1,1,0
3035,B,1,1,1,0
3036,A,1,0,0,0
3037,A,1,0,0,0
3038,B,1,0,0,0
3039,A,1,1,1,0
3040,A,1,0,0,0
3041,A,1,0,0,0
3042,B,1,0,0,0
3043,A,1,1,0,0
3044,A,1,1,0,0
3045,B,1,0,0,0
3046,A,1,0,0,0
3047,B,1,1,0,0
3048,B,1,1,0,0
3049,A,1,0,0,0
3050,B,1,1,1,1
3051,B,1,1,1,0
3052,A,1,0,0,0
3053,B,1,0,0,0
3054,B,1,0,0,0
3055,A,1,1,0,0
3056,A,1,1,1,1
3057,A,1,0,0,0
3058,B,1,0,0,0
3059,A,1,0,0,0
3060,B,1,0,0,0
3061,B,1,1,1,0
3062,B,1,0,0,0
3063,B,1,1,1,1
3064,B,1,1,1,0
3065,B,1,0,0,0
3066,B,1,1,0,0
3067,A,1,1,0,0
3068,A,1,1,1,0
3069,B,1,0,0,0
3070,B,1,0,0,0
3071,A,1,1,1,1
3072,B,1,1,0,0
3073,A,1,1,1,1
3074,A,1,1,1,0
3075,A,1,1,0,0
3076,B,1,1,0,0
3077,B,1,0,0,0
3078,A,1,1,0,0
3079,A,1,1,1,1
3080,A,1,0,0,0
3081,A,1,0,0,0
3082,A,1,0,0,0
3083,B,1,0,0,0
3084,A,1,1,1,0
3085,B,1,1,1,0
3086,A,1,0,0,0
3087,B,1,1,1,0
3088,B,1,1,0,0
3089,B,1,0,0,0
3090,B,1,0,0,0
3091,B,1,1,0,0
3092,B,1,1,1,0
3093,A,1,0,0,0
3094,B,1,0,0,0
3095,A,1,0,0,0
3096,B,1,1,0,0
3097,B,1,1,1,0
3098,A,1,1,1,1
3099,B,1,0,0,0
3100,A,1,1,1,0
3101,A,1,0,0,0
3102,A,1,0,0,0
3103,A,1,0,0,0
3104,B,1,0,0,0
3105,B,1,1,1,0
3106,A,1,1,1,0
3107,B,1,0,0,0
3108,B,1,0,0,0
3109,A,1,0,0,0
3110,B,1,1,0,0
3111,A,1,0,0,0
3112,A,1,1,0,0
3113,B,1,0,0,0
3114,B,1,1,1,0
3115,B,1,1,1,1
3116,A,1,1,1,0
3117,A,1,1,0,0
3118,B,1,1,0,0
3119,B,1,1,1,1
3120,B,1,1,1,0
3121,B,1,1,1,0
3122,A,1,1,1,1
3123,B,1,0,0,0
3124,A,1,1,0,0
3125,A,1,0,0,0
3126,B,1,0,0,0
3127,B,1,1,0,0
3128,B,1,1,1,1
3129,A,1,1,1,1
3130,B,1,1,1,0
3131,B,1,0,0,0
3132,A,1,1,0,0
3133,B,1,1,1,1
3134,A,1,0,0,0
3135,B,1,1,1,0
3136,A,1,0,0,0
3137,B,1,1,1,0
3138,B,1,0,0,0
3139,A,1,0,0,0
3140,A,1,0,0,0
3141,B,1,1,1,0
3142,A,1,1,0,0
3143,A,1,0,0,0
3144,A,1,0,0,0
3145,A,1,1,1,0
3146,B,1,1,1,1
3147,B,1,1,0,0
3148,A,1,1,0,0
3149,A,1,1,0,0
3150,A,1,1,0,0
3151,A,1,1,0,0
3152,B,1,0,0,0
3153,B,1,1,0,0
3154,A,1,0,0,0
3155,A,1,0,0,0
3156,A,1,0,0,0
3157,B,1,0,0,0
3158,A,1,1,1,1
3159,B,1,0,0,0
3160,A,1,1,1,0
3161,B,1,1,1,0
3162,A,1,0,0,0
3163,B,1,0,0,0
3164,A,1,1,1,0
3165,A,1,1,1,0
3166,A,1,1,1,1
3167,B,1,0,0,0
3168,A,1,1,1,0
3169,B,1,1,0,0
3170,B,1,0,0,0
3171,A,1,1,0,0
3172,A,1,0,0,0
3173,A,1,1,1,0
3174,B,1,1,1,1
3175,A,1,1,1,1
3176,B,1,1,0,0
3177,B,1,1,0,0
3178,A,1,0,0,0
3179,A,1,1,1,1
3180,A,1,0,0,0
3181,A,1,0,0,0
3182,A,1,0,0,0
3183,A,1,1,1,0
3184,B,1,1,0,0
3185,B,1,1,1,1
3186,B,1,0,0,0
3187,A,1,1,1,1
3188,B,1,0,0,0
3189,B,1,1,0,0
3190,B,1,0,0,0
3191,B,1,1,0,0
3192,B,1,1,1,0
3193,A,1,1,0,0
3194,A,1,1,1,0
3195,B,1,0,0,0
3196,B,1,1,0,0
3197,B,1,1,0,0
3198,A,1,0,0,0
3199,A,1,1,0,0
3200,B,1,1,1,0
3201,A,1,0,0,0
3202,A,1,0,0,0
3203,B,1,1,1,0
3204,A,1,0,0,0
3205,A,1,1,1,0
3206,B,1,1,1,0
3207,A,1,1,1,0
3208,A,1,0,0,0
3209,B,1,0,0,0
3210,A,1,1,1,0
3211,A,1,0,0,0
3212,B,1,0,0,0
3213,B,1,1,0,0
3214,B,1,0,0,0
3215,A,1,1,0,0
3216,B,1,1,1,1
3217,A,1,0,0,0
3218,B,1,1,1,1
3219,A,1,0,0,0
3220,B,1,1,1,1
3221,B,1,1,0,0
3222,B,1,1,1,0
3223,B,1,0,0,0
3224,A,1,0,0,0
3225,B,1,1,0,0
3226,B,1,0,0,0
3227,A,1,0,0,0
3228,B,1,1,1,1
3229,A,1,0,0,0
3230,B,1,0,0,0
3231,B,1,0,0,0
3232,B,1,1,0,0
3233,A,1,1,0,0
3234,B,1,1,1,0
3235,B,1,0,0,0
3236,B,1,0,0,0
3237,A,1,1,0,0
3238,A,1,0,0,0
3239,B,1,1,1,0
3240,A,1,0,0,0
3241,B,1,0,0,0
3242,B,1,1,0,0
3243,B,1,0,0,0
3244,B,1,0,0,0
3245,B,1,1,1,0
3246,B,1,0,0,0
3247,B,1,0,0,0
3248,A,1,1,0,0
3249,A,1,1,1,0
3250,A,1,1,1,0
3251,A,1,0,0,0
3252,A,1,1,1,1
3253,A,1,0,0,0
3254,A,1,1,0,0
3255,B,1,0,0,0
3256,B,1,1,1,1
3257,B,1,0,0,0
3258,B,1,1,0,0
3259,A,1,0,0,0
3260,A,1,0,0,0
3261,B,1,0,0,0
3262,B,1,0,0,0
3263,A,1,1,0,0
3264,B,1,1,1,0
3265,B,1,0,0,0
3266,B,1,0,0,0
3267,B,1,1,1,0
3268,A,1,0,0,0
3269,B,1,1,1,0
3270,B,1,0,0,0
3271,A,1,1,1,0
3272,A,1,1,0,0
3273,B,1,1,1,0
3274,A,1,1,1,1
3275,B,1,1,1,1
3276,B,1,1,1,0
3277,A,1,1,1,1
3278,B,1,1,0,0
3279,B,1,0,0,0
3280,B,1,1,1,1
3281,B,1,0,0,0
3282,A,1,0,0,0
3283,A,1,1,0,0
3284,B,1,1,0,0
3285,A,1,0,0,0
3286,B,1,0,0,0
3287,B,1,1,1,0
3288,B,1,0,0,0
3289,B,1,0,0,0
3290,B,1,1,1,1
3291,A,1,0,0,0
3292,B,1,0,0,0
3293,A,1,1,0,0
3294,A,1,1,1,1
3295,B,1,1,1,0
3296,B,1,0,0,0
3297,B,1,1,1,0
3298,B,1,0,0,0
3299,B,1,0,0,0
3300,A,1,0,0,0
